latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-17.09095,127.84874,324.7,1.01,1.01,2023-10-07,117,Terra,MODIS,32,6.1NRT,307.86,8.6,D
-17.0848,127.86886,322.67,1.01,1,2023-10-07,117,Terra,MODIS,38,6.1NRT,306.22,6.21,D
-17.0834,127.8595,325.49,1.01,1.01,2023-10-07,117,Terra,MODIS,66,6.1NRT,308.05,10.05,D
-17.07666,127.93699,325.4,1.01,1,2023-10-07,117,Terra,MODIS,48,6.1NRT,305.79,10.82,D
-17.03541,127.91132,326.3,1.01,1,2023-10-07,117,Terra,MODIS,59,6.1NRT,307.24,11.42,D
-17.03403,127.90199,324.36,1.01,1,2023-10-07,117,Terra,MODIS,36,6.1NRT,307.57,8.81,D
-17.0237,127.89406,346.81,1.01,1,2023-10-07,117,Terra,MODIS,92,6.1NRT,306.31,43.65,D
-16.81185,136.52261,328.33,2.82,1.6,2023-10-07,117,Terra,MODIS,63,6.1NRT,308.72,61.43,D
-16.80915,136.49683,347.92,2.8,1.6,2023-10-07,117,Terra,MODIS,93,6.1NRT,308.49,203.47,D
-16.80594,136.50386,355.04,2.8,1.6,2023-10-07,117,Terra,MODIS,97,6.1NRT,309.83,266.56,D
-16.80306,136.4781,337.73,2.79,1.6,2023-10-07,117,Terra,MODIS,74,6.1NRT,306.34,115.59,D
-16.79487,136.49843,336.92,2.8,1.6,2023-10-07,117,Terra,MODIS,83,6.1NRT,309.45,108.8,D
-16.77792,136.47397,337.88,2.79,1.6,2023-10-07,117,Terra,MODIS,82,6.1NRT,308.42,114.33,D
-16.77452,136.48108,333.77,2.79,1.6,2023-10-07,117,Terra,MODIS,31,6.1NRT,309.41,80.93,D
-16.7717,136.45526,334.64,2.78,1.59,2023-10-07,117,Terra,MODIS,44,6.1NRT,307.2,92.14,D
-16.76106,136.44995,339.8,2.78,1.59,2023-10-07,117,Terra,MODIS,72,6.1NRT,309.85,128.14,D
-16.75748,136.45697,336.49,2.78,1.59,2023-10-07,117,Terra,MODIS,24,6.1NRT,311.47,99.53,D
-16.75471,136.43138,340.72,2.76,1.59,2023-10-07,117,Terra,MODIS,74,6.1NRT,306.92,135.75,D
-16.74554,136.61656,326.09,2.86,1.61,2023-10-07,117,Terra,MODIS,42,6.1NRT,309.35,45.7,D
-16.74499,136.75174,325.52,2.93,1.63,2023-10-07,117,Terra,MODIS,51,6.1NRT,308.8,48.13,D
-16.74219,136.72467,341.32,2.91,1.63,2023-10-07,117,Terra,MODIS,89,6.1NRT,307.77,156.13,D
-16.74038,136.73041,339.76,2.91,1.63,2023-10-07,117,Terra,MODIS,87,6.1NRT,307.84,142.18,D
-16.71479,136.46178,332.13,2.78,1.59,2023-10-07,117,Terra,MODIS,45,6.1NRT,307.97,74.43,D
-16.69667,130.31502,323.18,1.08,1.04,2023-10-07,117,Terra,MODIS,41,6.1NRT,308.62,7.96,D
-16.69378,136.8456,362.89,2.97,1.64,2023-10-07,117,Terra,MODIS,100,6.1NRT,305.07,399.78,D
-16.69087,136.81807,328.23,2.96,1.64,2023-10-07,117,Terra,MODIS,72,6.1NRT,302.11,69.21,D
-16.68743,130.31624,324.91,1.08,1.04,2023-10-07,117,Terra,MODIS,59,6.1NRT,309.19,10.64,D
-16.68633,136.46489,321.47,2.78,1.59,2023-10-07,117,Terra,MODIS,25,6.1NRT,307.69,30.15,D
-16.68269,136.47084,320.8,2.78,1.59,2023-10-07,117,Terra,MODIS,35,6.1NRT,308.38,27.78,D
-16.67911,136.84702,337.99,2.97,1.64,2023-10-07,117,Terra,MODIS,86,6.1NRT,305,134.11,D
-16.67625,136.81964,375.13,2.96,1.64,2023-10-07,117,Terra,MODIS,100,6.1NRT,306.59,591.09,D
-16.66165,136.82146,331.1,2.96,1.64,2023-10-07,117,Terra,MODIS,79,6.1NRT,304.67,88.6,D
-16.66048,136.82849,327.72,2.96,1.64,2023-10-07,117,Terra,MODIS,25,6.1NRT,305.04,62.51,D
-16.65879,136.79379,328.52,2.94,1.63,2023-10-07,117,Terra,MODIS,76,6.1NRT,302.15,74.87,D
-16.65746,136.80116,334.77,2.94,1.63,2023-10-07,117,Terra,MODIS,79,6.1NRT,302.71,109.89,D
-16.64704,136.82317,326.95,2.96,1.64,2023-10-07,117,Terra,MODIS,73,6.1NRT,304.08,65.25,D
-16.60681,123.94424,328.6,1.58,1.24,2023-10-07,117,Terra,MODIS,59,6.1NRT,305.9,24.16,D
-16.59585,123.94635,327.78,1.58,1.24,2023-10-07,117,Terra,MODIS,69,6.1NRT,304.36,24.11,D
-16.59341,123.93174,324.5,1.58,1.24,2023-10-07,117,Terra,MODIS,39,6.1NRT,303.8,15.51,D
-16.59097,123.91705,325.91,1.59,1.24,2023-10-07,117,Terra,MODIS,51,6.1NRT,303.41,17.74,D
-16.44192,130.40067,352.59,1.08,1.04,2023-10-07,117,Terra,MODIS,95,6.1NRT,312.86,59.89,D
-16.43267,130.40195,336.02,1.08,1.04,2023-10-07,117,Terra,MODIS,83,6.1NRT,313.42,23.88,D
-16.42884,130.44327,325.94,1.08,1.04,2023-10-07,117,Terra,MODIS,54,6.1NRT,311.18,10.81,D
-16.42749,130.43324,327.01,1.08,1.04,2023-10-07,117,Terra,MODIS,64,6.1NRT,310.3,11.74,D
-16.42613,130.4232,325.84,1.08,1.04,2023-10-07,117,Terra,MODIS,52,6.1NRT,310.08,9.83,D
-16.37112,130.76811,329.67,1.12,1.05,2023-10-07,117,Terra,MODIS,75,6.1NRT,313.46,13.62,D
-16.36976,130.75786,325.24,1.12,1.05,2023-10-07,117,Terra,MODIS,63,6.1NRT,310.29,6.68,D
-16.32205,130.33311,326.02,1.07,1.03,2023-10-07,117,Terra,MODIS,57,6.1NRT,311.15,9.25,D
-16.3207,130.32326,324.81,1.07,1.03,2023-10-07,117,Terra,MODIS,52,6.1NRT,311.58,8.85,D
-16.31687,130.36415,328.36,1.07,1.03,2023-10-07,117,Terra,MODIS,65,6.1NRT,310.47,12.92,D
-16.30215,130.31187,333.47,1.07,1.03,2023-10-07,117,Terra,MODIS,70,6.1NRT,309.23,21.09,D
-16.30079,130.30208,327.65,1.07,1.03,2023-10-07,117,Terra,MODIS,62,6.1NRT,307.98,14.36,D
-16.29178,135.19591,325.5,2.19,1.43,2023-10-07,117,Terra,MODIS,10,6.1NRT,311.86,27.32,D
-16.28786,130.34413,326.61,1.07,1.03,2023-10-07,117,Terra,MODIS,66,6.1NRT,312,8.56,D
-16.28649,130.33426,340.69,1.07,1.03,2023-10-07,117,Terra,MODIS,87,6.1NRT,312.28,30.6,D
-16.28512,130.32436,333.04,1.07,1.03,2023-10-07,117,Terra,MODIS,60,6.1NRT,309.61,17.54,D
-16.27898,135.19739,328.66,2.19,1.43,2023-10-07,117,Terra,MODIS,49,6.1NRT,310.73,38.92,D
-16.27593,130.3257,334.48,1.07,1.03,2023-10-07,117,Terra,MODIS,68,6.1NRT,310.8,21.38,D
-16.27457,130.31586,351.68,1.07,1.03,2023-10-07,117,Terra,MODIS,95,6.1NRT,310.47,58.04,D
-16.27321,130.30606,322.81,1.07,1.03,2023-10-07,117,Terra,MODIS,34,6.1NRT,307.48,8.88,D
-16.24182,130.35069,330.65,1.07,1.03,2023-10-07,117,Terra,MODIS,75,6.1NRT,311.05,15.33,D
-16.23913,130.33096,327.51,1.07,1.03,2023-10-07,117,Terra,MODIS,53,6.1NRT,310.14,12.78,D
-16.22994,130.33235,331.73,1.07,1.03,2023-10-07,117,Terra,MODIS,69,6.1NRT,311.01,17.8,D
-16.21381,134.97083,328.52,2.09,1.41,2023-10-07,117,Terra,MODIS,63,6.1NRT,309.78,40.03,D
-16.16838,135.13588,332.57,2.15,1.43,2023-10-07,117,Terra,MODIS,56,6.1NRT,311.4,49.36,D
-16.16811,135.14177,329.53,2.15,1.43,2023-10-07,117,Terra,MODIS,39,6.1NRT,310.78,39.72,D
-16.16743,130.4792,327.45,1.08,1.04,2023-10-07,117,Terra,MODIS,34,6.1NRT,310.52,9.4,D
-16.16618,135.11589,333.64,2.15,1.42,2023-10-07,117,Terra,MODIS,74,6.1NRT,310.44,51.43,D
-16.16578,135.1219,335.34,2.15,1.42,2023-10-07,117,Terra,MODIS,83,6.1NRT,310.67,61.12,D
-16.15732,136.77802,326.63,2.88,1.62,2023-10-07,117,Terra,MODIS,60,6.1NRT,310.84,42.42,D
-16.15309,135.1235,333.85,2.15,1.42,2023-10-07,117,Terra,MODIS,69,6.1NRT,309.42,55.4,D
-16.15075,135.10336,347.95,2.14,1.42,2023-10-07,117,Terra,MODIS,93,6.1NRT,310.52,127.15,D
-16.14892,130.48174,332.35,1.08,1.04,2023-10-07,117,Terra,MODIS,61,6.1NRT,311.97,15.71,D
-16.14286,136.7796,342.44,2.88,1.62,2023-10-07,117,Terra,MODIS,89,6.1NRT,311.08,152.07,D
-16.13841,134.88954,326.04,2.06,1.4,2023-10-07,117,Terra,MODIS,70,6.1NRT,310.52,32.8,D
-16.13806,135.10475,339.25,2.14,1.42,2023-10-07,117,Terra,MODIS,85,6.1NRT,309.24,81.43,D
-16.10579,130.84521,328.78,1.12,1.05,2023-10-07,117,Terra,MODIS,64,6.1NRT,309.92,12.22,D
-16.10166,135.01031,339.18,2.1,1.41,2023-10-07,117,Terra,MODIS,85,6.1NRT,307.92,84.49,D
-16.09512,135.07689,341.83,2.12,1.42,2023-10-07,117,Terra,MODIS,78,6.1NRT,311.98,90.71,D
-16.08017,135.05893,332.57,2.12,1.41,2023-10-07,117,Terra,MODIS,28,6.1NRT,311.43,45.71,D
-16.07786,135.03954,339.22,2.11,1.41,2023-10-07,117,Terra,MODIS,82,6.1NRT,311.43,74.65,D
-16.06069,135.00224,326.88,2.09,1.41,2023-10-07,117,Terra,MODIS,28,6.1NRT,308.94,33.57,D
-16.03864,134.78745,326.99,2.02,1.38,2023-10-07,117,Terra,MODIS,48,6.1NRT,309.26,33.31,D
-16.03605,134.79442,327.76,2.02,1.38,2023-10-07,117,Terra,MODIS,39,6.1NRT,310.27,35.52,D
-16.03227,130.49059,325.32,1.08,1.04,2023-10-07,117,Terra,MODIS,36,6.1NRT,311.72,6.01,D
-15.99472,134.76187,344,2,1.38,2023-10-07,117,Terra,MODIS,90,6.1NRT,309.58,104.01,D
-15.97015,134.76535,331.91,2,1.38,2023-10-07,117,Terra,MODIS,78,6.1NRT,307.38,53,D
-15.96694,134.77129,328.67,2,1.38,2023-10-07,117,Terra,MODIS,74,6.1NRT,307.35,42.57,D
-15.96472,134.75299,342.17,2,1.38,2023-10-07,117,Terra,MODIS,89,6.1NRT,307,99.14,D
-15.95784,134.7668,327.13,2,1.38,2023-10-07,117,Terra,MODIS,72,6.1NRT,307.1,39.08,D
-15.95576,134.7484,336.37,2,1.38,2023-10-07,117,Terra,MODIS,84,6.1NRT,307.21,74.75,D
-15.95243,134.75446,323.38,2,1.38,2023-10-07,117,Terra,MODIS,64,6.1NRT,307.03,29.25,D
-15.87152,125.86463,347.29,1.22,1.1,2023-10-07,117,Terra,MODIS,93,6.1NRT,301.9,63.03,D
-15.86479,129.62193,328.24,1.02,1.01,2023-10-07,117,Terra,MODIS,57,6.1NRT,310.36,10.54,D
-15.8629,131.7963,346.48,1.24,1.11,2023-10-07,117,Terra,MODIS,92,6.1NRT,314.89,47.46,D
-15.86144,131.78491,353.96,1.24,1.11,2023-10-07,117,Terra,MODIS,96,6.1NRT,313.63,69.94,D
-15.86097,131.79141,361.99,1.24,1.11,2023-10-07,117,Terra,MODIS,100,6.1NRT,315.18,99.32,D
-15.85945,131.78004,335.42,1.24,1.11,2023-10-07,117,Terra,MODIS,51,6.1NRT,311.33,25.21,D
-15.84425,131.81682,334.31,1.24,1.11,2023-10-07,117,Terra,MODIS,29,6.1NRT,309.28,23.36,D
-15.84274,131.80542,364.55,1.24,1.11,2023-10-07,117,Terra,MODIS,100,6.1NRT,314.36,111.86,D
-15.83429,129.60385,334.89,1.02,1.01,2023-10-07,117,Terra,MODIS,81,6.1NRT,311.42,19.17,D
-15.83286,131.80675,333.47,1.24,1.11,2023-10-07,117,Terra,MODIS,58,6.1NRT,311.05,23.42,D
-15.81312,131.80948,333.85,1.24,1.11,2023-10-07,117,Terra,MODIS,41,6.1NRT,311.56,25.47,D
-15.80472,131.82217,328.13,1.24,1.11,2023-10-07,117,Terra,MODIS,54,6.1NRT,308.54,15.95,D
-15.80324,131.81081,327.28,1.24,1.11,2023-10-07,117,Terra,MODIS,44,6.1NRT,310.53,15.43,D
-15.79485,131.82355,326.67,1.24,1.11,2023-10-07,117,Terra,MODIS,16,6.1NRT,310.43,13.36,D
-15.57167,130.76067,339.55,1.1,1.04,2023-10-07,117,Terra,MODIS,84,6.1NRT,311.92,26.94,D
-15.57031,130.75067,344.58,1.1,1.04,2023-10-07,117,Terra,MODIS,90,6.1NRT,312.13,38.91,D
-15.56895,130.74063,326.18,1.1,1.04,2023-10-07,117,Terra,MODIS,46,6.1NRT,310.07,10.41,D
-15.56236,130.76196,338.07,1.1,1.04,2023-10-07,117,Terra,MODIS,43,6.1NRT,310.7,22.87,D
-15.55306,130.76338,358.94,1.1,1.04,2023-10-07,117,Terra,MODIS,99,6.1NRT,312.99,74.36,D
-15.55172,130.75343,343.38,1.1,1.04,2023-10-07,117,Terra,MODIS,86,6.1NRT,311.8,37.77,D
-15.54508,130.77452,336.02,1.1,1.05,2023-10-07,117,Terra,MODIS,34,6.1NRT,310.78,22.17,D
-15.54241,130.75476,345.83,1.1,1.04,2023-10-07,117,Terra,MODIS,91,6.1NRT,312.58,44.78,D
-15.53689,130.76186,357.08,1.1,1.04,2023-10-07,117,Terra,MODIS,98,6.1NRT,313.11,73.82,D
-15.53551,130.75186,361.35,1.1,1.04,2023-10-07,117,Terra,MODIS,100,6.1NRT,312.67,87.23,D
-15.42606,131.04291,332.7,1.12,1.06,2023-10-07,117,Terra,MODIS,78,6.1NRT,310.97,19.87,D
-15.4127,131.08653,330.56,1.13,1.06,2023-10-07,117,Terra,MODIS,63,6.1NRT,313.46,15.66,D
-15.39837,125.15293,326.53,1.37,1.16,2023-10-07,117,Terra,MODIS,71,6.1NRT,303.18,21.33,D
-15.38669,131.07555,333.64,1.13,1.06,2023-10-07,117,Terra,MODIS,70,6.1NRT,311.9,20.23,D
-15.38528,131.06526,341.46,1.13,1.06,2023-10-07,117,Terra,MODIS,88,6.1NRT,313.79,34.94,D
-15.37586,131.06654,341.42,1.13,1.06,2023-10-07,117,Terra,MODIS,88,6.1NRT,312.69,35.84,D
-15.37446,131.05634,384.99,1.12,1.06,2023-10-07,117,Terra,MODIS,100,6.1NRT,318.28,189.14,D
-15.37308,131.0462,361.17,1.12,1.06,2023-10-07,117,Terra,MODIS,100,6.1NRT,312.12,88.18,D
-15.22286,125.07758,328.78,1.4,1.17,2023-10-07,117,Terra,MODIS,42,6.1NRT,305.17,20.89,D
-15.2104,125.06644,336.37,1.4,1.17,2023-10-07,117,Terra,MODIS,76,6.1NRT,305.17,37.65,D
-21.96802,116.39318,322,4.38,1.93,2023-10-07,120,Terra,MODIS,57,6.1NRT,304.16,78.95,D
-21.96123,116.4301,338.14,4.34,1.92,2023-10-07,120,Terra,MODIS,85,6.1NRT,306.77,248.63,D
-21.95967,116.43823,330.23,4.34,1.92,2023-10-07,120,Terra,MODIS,76,6.1NRT,306.78,148.28,D
-21.95235,116.38918,356.22,4.38,1.93,2023-10-07,120,Terra,MODIS,98,6.1NRT,305.67,558.3,D
-21.95103,116.39719,364.31,4.38,1.93,2023-10-07,120,Terra,MODIS,100,6.1NRT,306.95,736.49,D
-21.94398,116.43269,343.38,4.34,1.92,2023-10-07,120,Terra,MODIS,90,6.1NRT,307.54,321.29,D
-21.94234,116.44032,336.61,4.34,1.92,2023-10-07,120,Terra,MODIS,84,6.1NRT,307.07,222.47,D
-21.93528,116.39281,337.42,4.38,1.93,2023-10-07,120,Terra,MODIS,85,6.1NRT,306.31,241.72,D
-21.93387,116.40036,341.94,4.38,1.93,2023-10-07,120,Terra,MODIS,88,6.1NRT,306.9,298.73,D
48.00371,16.0589,301.6,1.08,1.04,2023-10-07,137,Aqua,MODIS,43,6.1NRT,279.08,8.82,N
48.27522,14.34097,302.13,1.01,1,2023-10-07,137,Aqua,MODIS,47,6.1NRT,280.49,8.31,N
31.39654,6.93769,324.41,1.03,1.01,2023-10-07,141,Aqua,MODIS,100,6.1NRT,290,25.94,N
31.65245,5.99996,303.34,1.1,1.05,2023-10-07,141,Aqua,MODIS,55,6.1NRT,290.7,8.1,N
31.66055,6.06536,300.05,1.1,1.04,2023-10-07,141,Aqua,MODIS,11,6.1NRT,290.04,5.56,N
32.14143,6.4711,302.98,1.07,1.03,2023-10-07,141,Aqua,MODIS,52,6.1NRT,288.33,8.45,N
32.35808,6.98045,324.92,1.04,1.02,2023-10-07,141,Aqua,MODIS,100,6.1NRT,288.7,27.41,N
36.49453,4.60644,305.95,1.46,1.2,2023-10-07,141,Aqua,MODIS,66,6.1NRT,289.67,14.53,N
36.75081,6.26108,305.8,1.21,1.09,2023-10-07,141,Aqua,MODIS,66,6.1NRT,290.81,10.29,N
27.72581,9.88241,306.97,1.16,1.07,2023-10-07,143,Aqua,MODIS,70,6.1NRT,289.88,11.4,N
27.76605,9.19454,300.34,1.09,1.04,2023-10-07,143,Aqua,MODIS,25,6.1NRT,288.41,6.18,N
28.44979,9.14011,300.89,1.07,1.03,2023-10-07,143,Aqua,MODIS,35,6.1NRT,288.54,6.82,N
28.57948,7.65992,304.42,1,1,2023-10-07,143,Aqua,MODIS,60,6.1NRT,290.12,7.01,N
-37.16645,-56.99303,302.44,1.55,1.23,2023-10-07,152,Terra,MODIS,49,6.1NRT,279.47,16.69,N
-30.13902,-61.20743,311.55,2.38,1.49,2023-10-07,154,Terra,MODIS,83,6.1NRT,286.57,45.02,N
-27.04684,-60.87307,307.4,2.06,1.4,2023-10-07,154,Terra,MODIS,71,6.1NRT,290.57,23.78,N
-26.13795,-61.95686,315.94,2.4,1.49,2023-10-07,154,Terra,MODIS,92,6.1NRT,291.97,50.2,N
-26.04783,-61.66909,326.74,2.28,1.46,2023-10-07,154,Terra,MODIS,100,6.1NRT,291.66,82.53,N
-25.49247,-61.54416,302.07,2.19,1.44,2023-10-07,154,Terra,MODIS,46,6.1NRT,290.55,12.36,N
-24.25406,-55.40579,310.53,1.01,1,2023-10-07,154,Terra,MODIS,80,6.1NRT,295.58,6.66,N
-24.2527,-55.39598,311.96,1.01,1,2023-10-07,154,Terra,MODIS,83,6.1NRT,296.04,7.71,N
-24.25242,-56.07076,306.96,1.03,1.02,2023-10-07,154,Terra,MODIS,66,6.1NRT,292.25,4.83,N
-24.25108,-56.0607,318.07,1.03,1.02,2023-10-07,154,Terra,MODIS,96,6.1NRT,291.98,13.87,N
-24.24336,-56.07227,327.74,1.03,1.02,2023-10-07,154,Terra,MODIS,100,6.1NRT,292.6,24.44,N
-24.24202,-56.06219,335.05,1.03,1.02,2023-10-07,154,Terra,MODIS,100,6.1NRT,292.54,34.68,N
-24.13798,-56.25046,322.09,1.04,1.02,2023-10-07,154,Terra,MODIS,100,6.1NRT,291.01,18.46,N
-24.12401,-56.00539,315.26,1.03,1.01,2023-10-07,154,Terra,MODIS,91,6.1NRT,290.92,11.88,N
-23.99212,-55.98166,309.9,1.03,1.01,2023-10-07,154,Terra,MODIS,78,6.1NRT,292.47,7.1,N
-23.99079,-55.9717,325.34,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,292.67,21.68,N
-23.98175,-55.97316,315.93,1.03,1.01,2023-10-07,154,Terra,MODIS,92,6.1NRT,293.09,11.59,N
-23.81622,-56.24327,306.93,1.04,1.02,2023-10-07,154,Terra,MODIS,70,6.1NRT,293.31,4.97,N
-23.78386,-54.03465,326.22,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,294.61,21.76,N
-23.78242,-54.02476,383.91,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,299.64,172.06,N
-23.78097,-54.01487,355.12,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,295.6,73.09,N
-23.77486,-54.03625,357.13,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,294.69,77.79,N
-23.77342,-54.02636,366.63,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,294.63,105.28,N
-23.77197,-54.01646,348.9,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,293.83,58.25,N
-23.76587,-54.03785,330.33,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,293.37,26.24,N
-23.76443,-54.02795,317.84,1.02,1.01,2023-10-07,154,Terra,MODIS,70,6.1NRT,292.7,11.76,N
-23.76298,-54.01806,328.32,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,292.7,23.94,N
-23.76153,-54.00816,337,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,293.79,36.25,N
-23.75688,-54.03944,333.26,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,293.57,29.82,N
-23.75543,-54.02955,357.6,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,294.49,78.45,N
-23.75253,-54.00976,334.56,1.02,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,292.89,32.7,N
-23.74643,-54.03115,322.38,1.02,1.01,2023-10-07,154,Terra,MODIS,61,6.1NRT,293.19,16.29,N
-23.73744,-54.03275,317.67,1.02,1.01,2023-10-07,154,Terra,MODIS,54,6.1NRT,292.89,11.47,N
-23.73005,-56.08286,308.59,1.03,1.01,2023-10-07,154,Terra,MODIS,74,6.1NRT,294.6,5.45,N
-23.72699,-54.02445,318.09,1.02,1.01,2023-10-07,154,Terra,MODIS,35,6.1NRT,293.15,12.17,N
-23.70753,-54.01775,307.51,1.02,1.01,2023-10-07,154,Terra,MODIS,31,6.1NRT,293.5,5.57,N
-23.68044,-59.14696,309.51,1.42,1.18,2023-10-07,154,Terra,MODIS,55,6.1NRT,281.18,13.81,N
-23.66991,-59.14839,311.98,1.42,1.18,2023-10-07,154,Terra,MODIS,63,6.1NRT,280.79,15.7,N
-23.66094,-59.16359,310.77,1.42,1.18,2023-10-07,154,Terra,MODIS,58,6.1NRT,279.62,14.39,N
-23.65938,-59.14982,330.74,1.42,1.18,2023-10-07,154,Terra,MODIS,100,6.1NRT,280.67,46.95,N
-23.62174,-53.99864,304.56,1.02,1.01,2023-10-07,154,Terra,MODIS,55,6.1NRT,293.82,4.25,N
-23.62028,-53.98873,305.44,1.02,1.01,2023-10-07,154,Terra,MODIS,59,6.1NRT,293.95,4.97,N
-23.58524,-55.68848,315.03,1.01,1,2023-10-07,154,Terra,MODIS,90,6.1NRT,294.26,10.6,N
-23.51851,-56.6404,308.16,1.06,1.03,2023-10-07,154,Terra,MODIS,73,6.1NRT,295.51,4.3,N
-23.51719,-56.63017,386.43,1.06,1.03,2023-10-07,154,Terra,MODIS,100,6.1NRT,299.11,193.14,N
-23.51587,-56.61996,315.09,1.06,1.03,2023-10-07,154,Terra,MODIS,91,6.1NRT,296.07,9.55,N
-23.48451,-55.82731,308.2,1.01,1.01,2023-10-07,154,Terra,MODIS,70,6.1NRT,295.63,4.81,N
-23.44219,-56.19386,332.61,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,295.01,30.1,N
-23.43755,-55.9555,304.72,1.02,1.01,2023-10-07,154,Terra,MODIS,55,6.1NRT,294.18,3.49,N
-23.43314,-56.19531,328.62,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,295.01,24.11,N
-23.4318,-56.18534,336.92,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,295.5,36.27,N
-23.42615,-56.00777,306.67,1.02,1.01,2023-10-07,154,Terra,MODIS,65,6.1NRT,295.31,3.71,N
-23.42409,-56.19675,349.45,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,296.83,58.38,N
-23.42275,-56.18677,360.32,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,297.36,85.34,N
-23.4215,-56.67237,311.48,1.06,1.03,2023-10-07,154,Terra,MODIS,83,6.1NRT,295.96,6.87,N
-23.42142,-56.17686,318.5,1.03,1.01,2023-10-07,154,Terra,MODIS,80,6.1NRT,294.26,12.31,N
-23.4201,-56.16697,311.09,1.03,1.01,2023-10-07,154,Terra,MODIS,29,6.1NRT,294.02,6.43,N
-23.41504,-56.19821,331.82,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,296.6,27.46,N
-23.41371,-56.18823,341.59,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,296.24,42.37,N
-23.41238,-56.17831,325.13,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,295.51,19.06,N
-23.41106,-56.16842,319.34,1.03,1.01,2023-10-07,154,Terra,MODIS,96,6.1NRT,295.99,13.33,N
-23.40733,-56.2097,322.25,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,295.71,16.8,N
-23.40599,-56.19968,373.65,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,299.73,130.03,N
-23.40466,-56.1897,317.56,1.03,1.01,2023-10-07,154,Terra,MODIS,95,6.1NRT,296.25,11.28,N
-23.40334,-56.17978,309.81,1.03,1.01,2023-10-07,154,Terra,MODIS,41,6.1NRT,295.78,5.45,N
-23.40202,-56.16988,320.61,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,296.85,15.21,N
-23.39297,-56.1713,307.2,1.03,1.01,2023-10-07,154,Terra,MODIS,55,6.1NRT,296.02,4.06,N
-23.36813,-56.39585,310.92,1.04,1.02,2023-10-07,154,Terra,MODIS,81,6.1NRT,296.5,6.62,N
-23.05865,-56.83252,309.92,1.07,1.03,2023-10-07,154,Terra,MODIS,79,6.1NRT,297.44,5.47,N
-23.05729,-56.82221,309.35,1.07,1.03,2023-10-07,154,Terra,MODIS,77,6.1NRT,297.5,5.11,N
-22.96184,-56.03851,308.47,1.02,1.01,2023-10-07,154,Terra,MODIS,66,6.1NRT,296.02,6.34,N
-22.80762,-56.6751,308.65,1.05,1.02,2023-10-07,154,Terra,MODIS,69,6.1NRT,297.03,4.6,N
-22.80281,-56.35844,308.86,1.03,1.01,2023-10-07,154,Terra,MODIS,68,6.1NRT,297.22,5.3,N
-22.79341,-57.92982,313.83,1.18,1.08,2023-10-07,154,Terra,MODIS,88,6.1NRT,296.12,8.85,N
-22.79252,-58.42427,315.49,1.25,1.11,2023-10-07,154,Terra,MODIS,50,6.1NRT,287.87,18.24,N
-22.79201,-57.91847,311.99,1.18,1.08,2023-10-07,154,Terra,MODIS,84,6.1NRT,296.47,7.13,N
-22.79104,-58.41222,312.83,1.25,1.11,2023-10-07,154,Terra,MODIS,42,6.1NRT,286.25,13.7,N
-22.78375,-57.93125,310.49,1.18,1.08,2023-10-07,154,Terra,MODIS,80,6.1NRT,296.18,5.85,N
-22.743,-56.25645,333.64,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,299.08,30.1,N
-22.74169,-56.2466,345.55,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,299.64,50.3,N
-22.73266,-56.24801,325.28,1.03,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,298.78,19.24,N
-22.69183,-55.94428,381.25,1.01,1.01,2023-10-07,154,Terra,MODIS,100,6.1NRT,303.04,156.77,N
-22.6905,-55.93448,318.71,1.01,1.01,2023-10-07,154,Terra,MODIS,97,6.1NRT,298.82,12.22,N
